Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
f9949c6d42991d09d712f0338adce27d	Chordata;Actinopteri;Centrarchiformes;Cheilodactylidae	0.9999955148562274
ead35ac7e33675477cb02ec429e1acbb	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999997446168762
b4b8fd172326eb1e26a7b9460ed6fae5	Unassigned	0.8878162174621622
4576a91c199e4020e5b044842e92950d	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999998423293288
85a1be1cbff6099a0ec2349607d8a71e	Unassigned	0.42981604915729543
8745494fce808ba2a42adc842acb04aa	Unassigned	0.5705664625429905
d0f76a7df17eb754584ac74c88f38699	Arthropoda;Insecta	0.7325792602584961
84661bf368bdf26d3712f2fa47557c74	Arthropoda	0.8575171166110114
62f493de430b9aa6af24c76ba546b353	Arthropoda	0.9102238489897153
a99b7c185852bca73405ad8c39a99f0b	Arthropoda;Insecta	0.7948025979367529
f45e0281f3687403d72c54791655f5e1	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999999465468662
e72a789649942aca0e2ba47dcc20e847	Unassigned	0.8934718158712077
46f41e565a2b05477c33a986538fc727	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9914494663557284
553ceea12e1822e824d4bd38bcd8243b	Chordata;Actinopteri;Clupeiformes;Clupeidae;Sprattus;Sprattus antipodum	0.9991788585386526
f05f56726e69335ca349e12d42d2f2b0	Unassigned	0.36654547442260754
1dad8fb3e85be70659a4b0df218d0c74	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999999189602169
d834b60b8a5729b3e246efd456b49c75	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999990707562231
01b4e921ee205c1ec9522302deab606b	Chordata;Actinopteri;Clupeiformes;Clupeidae;Sprattus;Sprattus antipodum	0.9994243286826157
70e98600145dac8f507d8b1665d06ac8	Arthropoda;Insecta;Diptera	0.9403538246621244
2bebfa4bdfaaa9ee22a08890bd2344e4	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9942314506072243
57ebf5d640f63402d85abfe4e1285d63	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9650891985862726
73ffdf1f4f124ea2b549855b3c737ac6	Arthropoda	0.7597675100448645
50a7bb86ee2789175adab3c1262cbc4b	Unassigned	0.5602051051632437
d40b6cb1695f68f0f4d2e640754aef0e	Arthropoda;Insecta	0.7757265464713842
595ebdbce204365686b63a9cb2bb7150	Unassigned	0.5676636907353916
332fe850496613da201f08d6f9ac4cf3	Unassigned	0.5116390739152119
92acd667c303655325483beaac661b24	Chordata;Actinopteri;Centrarchiformes;Cheilodactylidae	0.9999998920916682
e4b308678c6669c9604710c414e70ea6	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999999025907064
0d3f55a55b8ae1b0f27f12c9526596af	Chordata;Actinopteri;Gadiformes;Moridae;Pseudophycis;Pseudophycis barbata	0.8509482430715745
0f8ade8726b4fcbfb3157441c1047628	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9999742354663707
311defc2f720cdca08ee01fb98e01ca8	Arthropoda	0.78266033428988
2c08ce4c366a7015b16021aae2753fb2	Chordata;Actinopteri;Labriformes;Labridae;Pseudolabrus;Pseudolabrus biserialis	0.945681559680034
27c62d45b8e88e3979e401cfc71544cc	Chordata;Actinopteri;NA;Emmelichthyidae;Erythrocles;Erythrocles monodi	0.9021640148686758
228a8bc37d3cae92015fc14c4b776c8c	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9797373003341193
9fd14f2c4acc641fa9d760dade450eec	Chordata;Actinopteri	0.9725042692823974
c17307e21b06b4825c130f84e93b6786	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9903372671741878
616785a9f4703daee4a4ebcddef25701	Unassigned	0.7417847868928175
04cee79a6d2a72e970d700f7da84db15	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999999683465154
a6e3c4a1131c02b991275b25ea1a8e9d	Chordata;Actinopteri;NA	0.9867213747902094
38783f727e4360e5cb4f5eac5a7411ed	Chordata;Mammalia;Carnivora;Otariidae;Phocarctos;Phocarctos hookeri	0.9999920579440316
366105b4c901098e139aee58f910f68e	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8249346303119668
91c4031302a3698b98c3114b2c6962b7	Arthropoda	0.7354698357078734
1b52e11ca5d8b655fa0b043ff96523ce	Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Hippocampus;Hippocampus abdominalis	0.9999999683890911
3ff0c77383b0393e47608ddafcf41024	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8854324206518137
2ec3c6eb9495f8837dd378da3ca83601	Unassigned	0.9614575895694465
638dc8a909ab89afa7a844ed157c7b48	Chordata;Aves;Sphenisciformes;Spheniscidae;Megadyptes;Megadyptes antipodes	0.9999998781203135
9a47972923794a0cabe4b91a51fc903b	Unassigned	0.5841694416535755
a01fffd50550c51454f5304fbf857ece	Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus gallus	0.9999998863339308
914586b4bed92ab57ddbbbbb0e1e537e	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9891271366813441
56ba926edd0e1d2c1690adbb4075298a	Chordata;Actinopteri	0.8054427504782167
d2c390c7cef517e3ba81ed1ca5afe3b4	Unassigned	0.7838965963962621
24d58177ba4ae4233b4770d0d44d84ad	Unassigned	0.5176540010244586
081830a1288f9a0b06a8403f7a93aa9d	Chordata;Mammalia;Insectivora;Erinaceidae;Erinaceus;Erinaceus europaeus	0.9999999995131219
2fd611821db505ff7407386a2088e02f	Arthropoda;Insecta	0.99938321424384
95e2f322ccc46ca25d1b79a42530a921	Unassigned	0.7020906388973485
38bbda311c3b794bfe56bc79513df181	Unassigned	0.7249325303518092
ac810c9b96b781a1b1c8de792c8e92b3	Chordata;Aves;Sphenisciformes;Spheniscidae	0.9694182347839615
39c8f128f92cb949bfc3c2ed646bb42d	Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Hippocampus;Hippocampus abdominalis	0.9999999856655678
c92541f90cb2c6b37ca0d8310211a423	Unassigned	0.6813916453501737
fda4b19d69c92d8dfd095ba855ef010c	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9986129321700147
f6c02a8ff658bb23662a27c46937cf5a	Arthropoda	0.7777858491312931
cc6a177553ccc95e465d764a5747cbb5	Unassigned	0.36384874980876847
4c8fdb6d3d1cb952f64cbf1f439e5fd8	Chordata;Aves;Galliformes;Phasianidae;Meleagris;Meleagris gallopavo	0.9999999762727899
e7eec898f4e20e49ea9708c92c0f0a77	Unassigned	0.8214113949110549
448454d6bd941cae83588748ac79cf5a	Unassigned	0.5625159036641227
14ff84d4c69c6c5c322bb503204cc3b8	Chordata;Actinopteri;Gadiformes;Macrouridae;Coelorinchus;Coelorinchus aspercephalus	0.9999936789477718
bab16f44a64f192502fb3bad33cefc8e	Unassigned	0.8023562450331883
53cdcf30a3dca5b566bc92a7774e8aa4	Unassigned	0.40477075490105496
a24e363c950a9fa336ec5a81aec2de9d	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.993794495928416
ca76dd3a6e5369b9201bad7895ae32d5	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.7587789548496781
