sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-445_iter-1,depth-445_iter-2,depth-445_iter-3,depth-445_iter-4,depth-445_iter-5,depth-445_iter-6,depth-445_iter-7,depth-445_iter-8,depth-445_iter-9,depth-445_iter-10,depth-889_iter-1,depth-889_iter-2,depth-889_iter-3,depth-889_iter-4,depth-889_iter-5,depth-889_iter-6,depth-889_iter-7,depth-889_iter-8,depth-889_iter-9,depth-889_iter-10,depth-1334_iter-1,depth-1334_iter-2,depth-1334_iter-3,depth-1334_iter-4,depth-1334_iter-5,depth-1334_iter-6,depth-1334_iter-7,depth-1334_iter-8,depth-1334_iter-9,depth-1334_iter-10,depth-1778_iter-1,depth-1778_iter-2,depth-1778_iter-3,depth-1778_iter-4,depth-1778_iter-5,depth-1778_iter-6,depth-1778_iter-7,depth-1778_iter-8,depth-1778_iter-9,depth-1778_iter-10,depth-2222_iter-1,depth-2222_iter-2,depth-2222_iter-3,depth-2222_iter-4,depth-2222_iter-5,depth-2222_iter-6,depth-2222_iter-7,depth-2222_iter-8,depth-2222_iter-9,depth-2222_iter-10,depth-2667_iter-1,depth-2667_iter-2,depth-2667_iter-3,depth-2667_iter-4,depth-2667_iter-5,depth-2667_iter-6,depth-2667_iter-7,depth-2667_iter-8,depth-2667_iter-9,depth-2667_iter-10,depth-3111_iter-1,depth-3111_iter-2,depth-3111_iter-3,depth-3111_iter-4,depth-3111_iter-5,depth-3111_iter-6,depth-3111_iter-7,depth-3111_iter-8,depth-3111_iter-9,depth-3111_iter-10,depth-3555_iter-1,depth-3555_iter-2,depth-3555_iter-3,depth-3555_iter-4,depth-3555_iter-5,depth-3555_iter-6,depth-3555_iter-7,depth-3555_iter-8,depth-3555_iter-9,depth-3555_iter-10,depth-4000_iter-1,depth-4000_iter-2,depth-4000_iter-3,depth-4000_iter-4,depth-4000_iter-5,depth-4000_iter-6,depth-4000_iter-7,depth-4000_iter-8,depth-4000_iter-9,depth-4000_iter-10,Subject,BodySite,DaysSinceExperimentStart
S10,1,1,1,1,1,1,1,1,1,1,15.0,15.0,17.0,15.0,15.0,14.0,14.0,16.0,18.0,17.0,16.0,17.0,16.0,17.0,14.0,16.0,18.0,17.0,16.0,17.0,17.0,16.0,16.0,17.0,16.0,19.0,16.0,18.0,19.0,17.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,18.0,19.0,18.0,18.0,15.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,18.0,19.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,19.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,NA,NA,NA
S100,1,1,1,1,1,1,1,1,1,1,17.0,17.0,17.0,17.0,18.0,20.0,20.0,19.0,19.0,17.0,20.0,21.0,19.0,20.0,18.0,20.0,21.0,19.0,19.0,18.0,21.0,22.0,21.0,21.0,22.0,20.0,21.0,21.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,22.0,21.0,22.0,22.0,21.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,20.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,NA,NA,NA
S101,1,1,1,1,1,1,1,1,1,1,33.0,33.0,34.0,36.0,35.0,36.0,36.0,37.0,35.0,34.0,38.0,36.0,39.0,38.0,37.0,39.0,38.0,38.0,35.0,36.0,37.0,38.0,39.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,NA,NA,NA
S102,1,1,1,1,1,1,1,1,1,1,26.0,25.0,28.0,27.0,25.0,27.0,28.0,26.0,27.0,27.0,28.0,28.0,27.0,29.0,29.0,29.0,29.0,27.0,27.0,26.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,30.0,29.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,28.0,30.0,30.0,27.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,28.0,29.0,30.0,30.0,29.0,30.0,30.0,28.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,NA,NA,NA
S103,1,1,1,1,1,1,1,1,1,1,40.0,40.0,36.0,39.0,40.0,38.0,36.0,36.0,36.0,35.0,42.0,41.0,44.0,42.0,42.0,42.0,45.0,40.0,44.0,39.0,43.0,44.0,43.0,45.0,45.0,44.0,44.0,44.0,45.0,43.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,45.0,44.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,NA,NA,NA
S104,1,1,1,1,1,1,1,1,1,1,26.0,25.0,24.0,25.0,26.0,25.0,24.0,24.0,25.0,27.0,29.0,25.0,27.0,26.0,30.0,28.0,28.0,27.0,26.0,31.0,29.0,28.0,26.0,28.0,28.0,29.0,28.0,28.0,27.0,28.0,29.0,29.0,31.0,29.0,32.0,29.0,28.0,28.0,29.0,29.0,30.0,33.0,31.0,29.0,28.0,32.0,31.0,30.0,31.0,30.0,29.0,29.0,31.0,31.0,32.0,32.0,31.0,32.0,30.0,29.0,33.0,32.0,31.0,31.0,32.0,30.0,32.0,31.0,31.0,31.0,34.0,30.0,32.0,33.0,32.0,32.0,30.0,31.0,31.0,31.0,34.0,32.0,32.0,31.0,32.0,33.0,32.0,31.0,33.0,33.0,NA,NA,NA
S105,1,1,1,1,1,1,1,1,1,1,28.0,27.0,30.0,28.0,30.0,27.0,29.0,28.0,27.0,27.0,29.0,29.0,31.0,29.0,30.0,31.0,31.0,31.0,29.0,30.0,31.0,30.0,30.0,31.0,31.0,28.0,31.0,30.0,30.0,31.0,30.0,31.0,31.0,30.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,NA,NA,NA
S106,1,1,1,1,1,1,1,1,1,1,47.0,40.0,44.0,37.0,39.0,37.0,42.0,42.0,38.0,43.0,49.0,49.0,48.0,49.0,45.0,46.0,48.0,51.0,48.0,47.0,52.0,51.0,49.0,51.0,50.0,52.0,48.0,51.0,52.0,51.0,50.0,52.0,52.0,51.0,51.0,50.0,51.0,52.0,48.0,49.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,50.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,NA,NA,NA
S107,1,1,1,1,1,1,1,1,1,1,23.0,24.0,24.0,24.0,23.0,22.0,23.0,24.0,24.0,24.0,26.0,23.0,24.0,26.0,26.0,24.0,26.0,24.0,24.0,24.0,24.0,26.0,24.0,27.0,25.0,26.0,24.0,27.0,25.0,26.0,27.0,26.0,26.0,25.0,26.0,26.0,25.0,27.0,27.0,24.0,27.0,26.0,27.0,28.0,28.0,27.0,28.0,26.0,27.0,27.0,27.0,28.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,26.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,27.0,28.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,27.0,NA,NA,NA
S108,1,1,1,1,1,1,1,1,1,1,26.0,26.0,27.0,27.0,26.0,27.0,27.0,28.0,25.0,26.0,28.0,27.0,27.0,28.0,26.0,29.0,27.0,29.0,29.0,25.0,29.0,28.0,29.0,28.0,29.0,27.0,29.0,28.0,28.0,29.0,28.0,27.0,29.0,28.0,29.0,28.0,27.0,29.0,29.0,29.0,29.0,27.0,29.0,29.0,28.0,29.0,28.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,27.0,29.0,29.0,28.0,28.0,27.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,NA,NA,NA
S109,1,1,1,1,1,1,1,1,1,1,48.0,50.0,50.0,49.0,48.0,48.0,49.0,52.0,49.0,46.0,51.0,51.0,52.0,53.0,47.0,50.0,49.0,50.0,52.0,51.0,54.0,52.0,52.0,52.0,51.0,56.0,51.0,51.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,55.0,54.0,56.0,55.0,51.0,54.0,53.0,55.0,53.0,51.0,53.0,53.0,52.0,54.0,53.0,55.0,53.0,55.0,54.0,51.0,54.0,51.0,55.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,55.0,55.0,53.0,53.0,53.0,55.0,57.0,55.0,54.0,55.0,52.0,54.0,54.0,55.0,54.0,54.0,56.0,56.0,53.0,55.0,57.0,54.0,54.0,53.0,55.0,NA,NA,NA
S11,1,1,1,1,1,1,1,1,1,1,59.0,60.0,60.0,58.0,59.0,55.0,62.0,60.0,58.0,56.0,63.0,61.0,60.0,63.0,58.0,61.0,62.0,61.0,60.0,62.0,63.0,63.0,62.0,61.0,63.0,62.0,63.0,61.0,63.0,63.0,62.0,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,NA,NA,NA
S110,1,1,1,1,1,1,1,1,1,1,40.0,38.0,38.0,38.0,37.0,39.0,39.0,39.0,38.0,38.0,38.0,40.0,40.0,38.0,38.0,41.0,39.0,40.0,40.0,37.0,39.0,39.0,40.0,41.0,40.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0,40.0,41.0,41.0,41.0,40.0,41.0,41.0,40.0,41.0,41.0,41.0,41.0,40.0,41.0,41.0,40.0,40.0,40.0,41.0,41.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0,40.0,41.0,40.0,41.0,40.0,41.0,40.0,41.0,41.0,40.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,NA,NA,NA
S111,1,1,1,1,1,1,1,1,1,1,58.0,61.0,60.0,58.0,60.0,61.0,61.0,60.0,60.0,59.0,61.0,60.0,63.0,62.0,63.0,63.0,62.0,62.0,61.0,64.0,62.0,63.0,63.0,64.0,64.0,63.0,64.0,63.0,64.0,63.0,61.0,64.0,63.0,63.0,63.0,64.0,64.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,NA,NA,NA
S112,1,1,1,1,1,1,1,1,1,1,37.0,39.0,35.0,40.0,33.0,39.0,39.0,34.0,37.0,37.0,39.0,39.0,40.0,39.0,41.0,38.0,41.0,40.0,42.0,37.0,40.0,42.0,40.0,41.0,41.0,42.0,40.0,38.0,41.0,42.0,44.0,42.0,42.0,44.0,41.0,42.0,42.0,42.0,42.0,44.0,43.0,43.0,42.0,42.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,44.0,42.0,43.0,42.0,43.0,43.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,42.0,43.0,44.0,44.0,43.0,43.0,43.0,42.0,44.0,43.0,43.0,43.0,44.0,44.0,43.0,44.0,43.0,44.0,43.0,44.0,43.0,43.0,43.0,NA,NA,NA
S113,1,1,1,1,1,1,1,1,1,1,27.0,28.0,25.0,24.0,27.0,28.0,26.0,26.0,27.0,26.0,30.0,30.0,29.0,30.0,29.0,29.0,30.0,29.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,NA,NA,NA
S114,1,1,1,1,1,1,1,1,1,1,41.0,40.0,38.0,39.0,41.0,39.0,41.0,42.0,38.0,39.0,44.0,42.0,44.0,45.0,45.0,45.0,43.0,41.0,44.0,44.0,45.0,45.0,44.0,45.0,45.0,46.0,42.0,44.0,45.0,43.0,45.0,46.0,46.0,44.0,45.0,45.0,46.0,46.0,46.0,45.0,46.0,45.0,44.0,46.0,45.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,NA,NA,NA
S115,1,1,1,1,1,1,1,1,1,1,29.0,29.0,29.0,27.0,30.0,30.0,30.0,30.0,32.0,30.0,31.0,32.0,33.0,32.0,31.0,32.0,32.0,31.0,31.0,32.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0,33.0,33.0,31.0,33.0,32.0,34.0,33.0,33.0,32.0,32.0,33.0,33.0,33.0,33.0,34.0,34.0,32.0,33.0,33.0,32.0,33.0,34.0,33.0,31.0,34.0,34.0,33.0,34.0,33.0,33.0,34.0,33.0,34.0,34.0,33.0,33.0,33.0,34.0,33.0,34.0,33.0,33.0,34.0,34.0,34.0,33.0,34.0,33.0,33.0,34.0,34.0,34.0,33.0,34.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,33.0,33.0,NA,NA,NA
S116,1,1,1,1,1,1,1,1,1,1,44.0,38.0,39.0,43.0,43.0,43.0,44.0,45.0,37.0,37.0,52.0,50.0,49.0,47.0,50.0,48.0,47.0,48.0,49.0,49.0,50.0,51.0,50.0,50.0,51.0,51.0,52.0,51.0,51.0,51.0,51.0,52.0,52.0,51.0,51.0,50.0,51.0,51.0,51.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,51.0,51.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,NA,NA,NA
S117,1,1,1,1,1,1,1,1,1,1,41.0,39.0,42.0,40.0,41.0,37.0,38.0,37.0,40.0,42.0,47.0,43.0,44.0,46.0,43.0,42.0,44.0,46.0,45.0,44.0,47.0,48.0,45.0,45.0,45.0,41.0,44.0,44.0,48.0,47.0,46.0,46.0,47.0,47.0,47.0,45.0,46.0,46.0,46.0,45.0,48.0,47.0,47.0,47.0,46.0,45.0,47.0,47.0,48.0,47.0,48.0,47.0,48.0,48.0,47.0,48.0,46.0,48.0,47.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,46.0,48.0,48.0,47.0,48.0,47.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,47.0,NA,NA,NA
S118,1,1,1,1,1,1,1,1,1,1,19.0,17.0,19.0,19.0,22.0,20.0,19.0,21.0,19.0,22.0,22.0,20.0,22.0,22.0,22.0,20.0,21.0,21.0,22.0,23.0,22.0,20.0,24.0,23.0,22.0,21.0,23.0,23.0,21.0,22.0,22.0,22.0,22.0,23.0,23.0,24.0,24.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,22.0,23.0,23.0,24.0,22.0,24.0,24.0,23.0,24.0,23.0,22.0,23.0,24.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,23.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,24.0,23.0,24.0,24.0,23.0,24.0,24.0,NA,NA,NA
S119,1,1,1,1,1,1,1,1,1,1,20.0,20.0,20.0,19.0,21.0,21.0,19.0,19.0,20.0,20.0,24.0,21.0,22.0,20.0,21.0,23.0,21.0,20.0,21.0,20.0,22.0,22.0,24.0,22.0,21.0,23.0,21.0,22.0,23.0,22.0,23.0,24.0,21.0,23.0,22.0,25.0,24.0,24.0,23.0,21.0,23.0,24.0,23.0,22.0,25.0,23.0,23.0,25.0,23.0,24.0,24.0,24.0,23.0,22.0,25.0,25.0,24.0,23.0,25.0,23.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,24.0,25.0,24.0,25.0,22.0,24.0,25.0,25.0,24.0,24.0,23.0,24.0,25.0,23.0,24.0,23.0,24.0,24.0,24.0,NA,NA,NA
S12,1,1,1,1,1,1,1,1,1,1,55.0,55.0,53.0,54.0,54.0,55.0,54.0,54.0,55.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,NA,NA,NA
S120,1,1,1,1,1,1,1,1,1,1,35.0,39.0,36.0,36.0,36.0,36.0,35.0,38.0,38.0,36.0,40.0,42.0,41.0,43.0,42.0,38.0,44.0,44.0,41.0,42.0,44.0,40.0,44.0,42.0,42.0,41.0,44.0,42.0,43.0,41.0,45.0,42.0,44.0,44.0,43.0,42.0,44.0,42.0,43.0,45.0,45.0,46.0,43.0,44.0,44.0,44.0,43.0,44.0,44.0,43.0,41.0,45.0,44.0,45.0,43.0,44.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,42.0,46.0,46.0,43.0,45.0,46.0,46.0,44.0,44.0,45.0,45.0,46.0,44.0,44.0,45.0,45.0,45.0,44.0,44.0,43.0,45.0,45.0,45.0,45.0,45.0,NA,NA,NA
S121,1,1,1,1,1,1,1,1,1,1,26.0,26.0,29.0,29.0,27.0,28.0,24.0,27.0,26.0,27.0,29.0,29.0,26.0,27.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,27.0,29.0,28.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,NA,NA,NA
S122,1,1,1,1,1,1,1,1,1,1,35.0,36.0,36.0,35.0,36.0,35.0,37.0,38.0,35.0,38.0,38.0,40.0,38.0,37.0,40.0,39.0,39.0,38.0,38.0,37.0,41.0,41.0,41.0,40.0,39.0,39.0,39.0,41.0,40.0,40.0,40.0,40.0,39.0,41.0,41.0,41.0,40.0,42.0,39.0,40.0,40.0,39.0,41.0,39.0,41.0,42.0,41.0,40.0,41.0,41.0,40.0,42.0,41.0,41.0,40.0,41.0,42.0,42.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,40.0,42.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,42.0,41.0,40.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,40.0,42.0,NA,NA,NA
S123,1,1,1,1,1,1,1,1,1,1,50.0,50.0,51.0,50.0,48.0,53.0,46.0,54.0,50.0,52.0,53.0,55.0,54.0,53.0,54.0,57.0,55.0,58.0,55.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,57.0,58.0,55.0,59.0,59.0,57.0,58.0,58.0,59.0,57.0,56.0,58.0,58.0,60.0,60.0,59.0,58.0,58.0,57.0,59.0,58.0,58.0,58.0,58.0,58.0,60.0,58.0,59.0,57.0,58.0,59.0,59.0,57.0,59.0,58.0,58.0,58.0,57.0,59.0,58.0,59.0,59.0,59.0,60.0,59.0,60.0,59.0,59.0,60.0,58.0,60.0,58.0,59.0,59.0,59.0,58.0,60.0,58.0,60.0,59.0,59.0,60.0,59.0,NA,NA,NA
S124,1,1,1,1,1,1,1,1,1,1,44.0,41.0,42.0,44.0,47.0,40.0,40.0,46.0,46.0,39.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,52.0,48.0,50.0,49.0,51.0,49.0,47.0,50.0,50.0,50.0,47.0,51.0,50.0,49.0,51.0,50.0,51.0,53.0,52.0,52.0,49.0,50.0,51.0,51.0,51.0,53.0,53.0,51.0,53.0,51.0,50.0,51.0,50.0,53.0,52.0,52.0,51.0,52.0,50.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,51.0,53.0,50.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,NA,NA,NA
S125,1,1,1,1,1,1,1,1,1,1,29.0,27.0,27.0,28.0,28.0,26.0,27.0,29.0,29.0,30.0,29.0,31.0,31.0,30.0,31.0,30.0,31.0,28.0,30.0,30.0,30.0,30.0,31.0,30.0,29.0,31.0,30.0,31.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,NA,NA,NA
S126,1,1,1,1,1,1,1,1,1,1,51.0,53.0,55.0,53.0,52.0,54.0,53.0,53.0,50.0,52.0,56.0,57.0,59.0,61.0,59.0,56.0,59.0,55.0,58.0,59.0,58.0,61.0,60.0,63.0,60.0,62.0,60.0,58.0,59.0,59.0,59.0,62.0,61.0,63.0,57.0,60.0,59.0,62.0,63.0,61.0,60.0,63.0,64.0,62.0,61.0,62.0,61.0,64.0,58.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0,63.0,61.0,60.0,62.0,63.0,63.0,64.0,62.0,64.0,61.0,63.0,63.0,61.0,62.0,63.0,63.0,61.0,64.0,63.0,64.0,60.0,63.0,65.0,64.0,63.0,61.0,63.0,64.0,62.0,64.0,62.0,63.0,64.0,63.0,NA,NA,NA
S127,1,1,1,1,1,1,1,1,1,1,47.0,43.0,43.0,47.0,45.0,45.0,45.0,47.0,46.0,44.0,48.0,47.0,48.0,48.0,47.0,44.0,48.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,NA,NA,NA
S128,1,1,1,1,1,1,1,1,1,1,25.0,25.0,23.0,24.0,24.0,25.0,24.0,25.0,24.0,26.0,24.0,28.0,27.0,27.0,28.0,26.0,26.0,27.0,27.0,27.0,28.0,28.0,27.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,28.0,28.0,27.0,28.0,28.0,28.0,27.0,28.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,28.0,28.0,27.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,NA,NA,NA
